Date,TURKISH_LIRA_INTEREST_RATE
2016-06-14,0.04074957410562181
2016-06-15,0.04074957410562181
2016-06-16,0.04074957410562181
2016-06-17,0.04074957410562181
2016-06-18,0.04074957410562181
2016-06-19,0.04074957410562181
2016-06-20,0.04074957410562181
2016-06-21,0.04074957410562181
2016-06-22,0.04074957410562181
2016-06-23,0.04074957410562181
2016-06-24,0.04074957410562181
2016-06-25,0.04074957410562181
2016-06-26,0.04074957410562181
2016-06-27,0.04074957410562181
2016-06-28,0.04074957410562181
2016-06-29,0.04074957410562181
2016-06-30,0.04074957410562181
2016-07-01,0.04074957410562181
2016-07-02,0.04074957410562181
2016-07-03,0.04074957410562181
2016-07-04,0.04074957410562181
2016-07-05,0.04074957410562181
2016-07-06,0.04074957410562181
2016-07-07,0.04074957410562181
2016-07-08,0.04074957410562181
2016-07-09,0.04074957410562181
2016-07-10,0.04074957410562181
2016-07-11,0.04074957410562181
2016-07-12,0.04074957410562181
2016-07-13,0.04074957410562181
2016-07-14,0.04074957410562181
2016-07-15,0.04074957410562181
2016-07-16,0.04074957410562181
2016-07-17,0.04074957410562181
2016-07-18,0.04074957410562181
2016-07-19,0.04074957410562181
2016-07-20,0.04074957410562181
2016-07-21,0.04074957410562181
2016-07-22,0.04074957410562181
2016-07-23,0.04074957410562181
2016-07-24,0.04074957410562181
2016-07-25,0.04074957410562181
2016-07-26,0.04074957410562181
2016-07-27,0.04074957410562181
2016-07-28,0.04074957410562181
2016-07-29,0.04074957410562181
2016-07-30,0.04074957410562181
2016-07-31,0.04074957410562181
2016-08-01,0.04074957410562181
2016-08-02,0.04074957410562181
2016-08-03,0.04074957410562181
2016-08-04,0.04074957410562181
2016-08-05,0.04074957410562181
2016-08-06,0.04074957410562181
2016-08-07,0.04074957410562181
2016-08-08,0.04074957410562181
2016-08-09,0.04074957410562181
2016-08-10,0.04074957410562181
2016-08-11,0.04074957410562181
2016-08-12,0.04074957410562181
2016-08-13,0.04074957410562181
2016-08-14,0.04074957410562181
2016-08-15,0.04074957410562181
2016-08-16,0.04074957410562181
2016-08-17,0.04074957410562181
2016-08-18,0.04074957410562181
2016-08-19,0.04074957410562181
2016-08-20,0.04074957410562181
2016-08-21,0.04074957410562181
2016-08-22,0.04074957410562181
2016-08-23,0.04074957410562181
2016-08-24,0.04074957410562181
2016-08-25,0.04074957410562181
2016-08-26,0.04074957410562181
2016-08-27,0.04074957410562181
2016-08-28,0.04074957410562181
2016-08-29,0.04074957410562181
2016-08-30,0.04074957410562181
2016-08-31,0.04074957410562181
2016-09-01,0.04074957410562181
2016-09-02,0.04074957410562181
2016-09-03,0.04074957410562181
2016-09-04,0.04074957410562181
2016-09-05,0.04074957410562181
2016-09-06,0.04074957410562181
2016-09-07,0.04074957410562181
2016-09-08,0.04074957410562181
2016-09-09,0.04074957410562181
2016-09-10,0.04074957410562181
2016-09-11,0.04074957410562181
2016-09-12,0.04074957410562181
2016-09-13,0.04074957410562181
2016-09-14,0.04074957410562181
2016-09-15,0.04074957410562181
2016-09-16,0.04074957410562181
2016-09-17,0.04074957410562181
2016-09-18,0.04074957410562181
2016-09-19,0.04074957410562181
2016-09-20,0.04074957410562181
2016-09-21,0.04074957410562181
2016-09-22,0.04074957410562181
2016-09-23,0.04074957410562181
2016-09-24,0.04074957410562181
2016-09-25,0.04074957410562181
2016-09-26,0.04074957410562181
2016-09-27,0.04074957410562181
2016-09-28,0.04074957410562181
2016-09-29,0.04074957410562181
2016-09-30,0.04074957410562181
2016-10-01,0.04074957410562181
2016-10-02,0.04074957410562181
2016-10-03,0.04074957410562181
2016-10-04,0.04074957410562181
2016-10-05,0.04074957410562181
2016-10-06,0.04074957410562181
2016-10-07,0.04074957410562181
2016-10-08,0.04074957410562181
2016-10-09,0.04074957410562181
2016-10-10,0.04074957410562181
2016-10-11,0.04074957410562181
2016-10-12,0.04074957410562181
2016-10-13,0.04074957410562181
2016-10-14,0.04074957410562181
2016-10-15,0.04074957410562181
2016-10-16,0.04074957410562181
2016-10-17,0.04074957410562181
2016-10-18,0.04074957410562181
2016-10-19,0.04074957410562181
2016-10-20,0.04074957410562181
2016-10-21,0.04074957410562181
2016-10-22,0.04074957410562181
2016-10-23,0.04074957410562181
2016-10-24,0.04074957410562181
2016-10-25,0.04074957410562181
2016-10-26,0.04074957410562181
2016-10-27,0.04074957410562181
2016-10-28,0.04074957410562181
2016-10-29,0.04074957410562181
2016-10-30,0.04074957410562181
2016-10-31,0.04074957410562181
2016-11-01,0.04074957410562181
2016-11-02,0.04074957410562181
2016-11-03,0.042964224872231685
2016-11-04,0.04517887563884157
2016-11-04,0.04163543441226576
2016-11-04,0.04074957410562181
2016-11-04,0.044293015332197615
2016-11-05,0.04458830210107893
2016-11-06,0.04488358886996025
2016-11-07,0.04517887563884157
2016-11-08,0.04252129471890971
2016-11-09,0.03986371379897786
2016-11-10,0.037206132879046
2016-11-10,0.04606473594548552
2016-11-10,0.04606473594548552
2016-11-11,0.04163543441226576
2016-11-12,0.037206132879046
2016-11-13,0.038682566723452584
2016-11-14,0.04015900056785918
2016-11-15,0.04163543441226576
2016-11-15,0.0389778534923339
2016-11-15,0.038091993185689954
2016-11-15,0.04074957410562181
2016-11-16,0.041044860874503125
2016-11-17,0.041340147643384444
2016-11-18,0.04163543441226576
2016-11-19,0.04193072118114708
2016-11-20,0.04222600795002839
2016-11-21,0.04252129471890971
2016-11-21,0.04252129471890971
2016-11-22,0.042527905616720485
2016-11-23,0.04253451651453126
2016-11-24,0.04254112741234204
2016-11-25,0.042547738310152815
2016-11-26,0.04255434920796359
2016-11-27,0.04256096010577436
2016-11-28,0.04256757100358514
2016-11-29,0.04257418190139592
2016-11-30,0.04258079279920669
2016-12-01,0.04258740369701747
2016-12-02,0.04259401459482824
2016-12-03,0.04260062549263902
2016-12-04,0.0426072363904498
2016-12-05,0.04261384728826057
2016-12-06,0.042620458186071346
2016-12-07,0.04262706908388212
2016-12-08,0.0426336799816929
2016-12-09,0.042640290879503676
2016-12-10,0.04264690177731445
2016-12-11,0.042653512675125224
2016-12-12,0.042660123572936
2016-12-13,0.04266673447074678
2016-12-14,0.042673345368557554
2016-12-15,0.04267995626636833
2016-12-16,0.0426865671641791
2016-12-17,0.042693178061989884
2016-12-18,0.04269978895980066
2016-12-19,0.04270639985761143
2016-12-20,0.04271301075542221
2016-12-21,0.04271962165323298
2016-12-22,0.04272623255104376
2016-12-23,0.042732843448854536
2016-12-24,0.04273945434666531
2016-12-25,0.042746065244476085
2016-12-26,0.04275267614228686
2016-12-27,0.04275928704009764
2016-12-28,0.042765897937908415
2016-12-29,0.04277250883571919
2016-12-30,0.04277911973352996
2016-12-31,0.042785730631340745
2017-01-01,0.04279234152915152
2017-01-02,0.04279895242696229
2017-01-03,0.04280556332477307
2017-01-04,0.04281217422258384
2017-01-05,0.04281878512039462
2017-01-06,0.0428253960182054
2017-01-07,0.04283200691601617
2017-01-08,0.042838617813826946
2017-01-09,0.04284522871163772
2017-01-10,0.0428518396094485
2017-01-11,0.042858450507259276
2017-01-12,0.04286506140507005
2017-01-13,0.042871672302880824
2017-01-14,0.0428782832006916
2017-01-15,0.04288489409850238
2017-01-16,0.042891504996313154
2017-01-17,0.04289811589412393
2017-01-18,0.0429047267919347
2017-01-19,0.042911337689745484
2017-01-20,0.04291794858755626
2017-01-21,0.04292455948536703
2017-01-22,0.04293117038317781
2017-01-23,0.04293778128098858
2017-01-24,0.04294439217879936
2017-01-25,0.042951003076610136
2017-01-26,0.04295761397442091
2017-01-27,0.042964224872231685
2017-01-28,0.04297083577004246
2017-01-29,0.04297744666785324
2017-01-30,0.042984057565664015
2017-01-31,0.04299066846347479
2017-02-01,0.04299727936128556
2017-02-02,0.043003890259096345
2017-02-03,0.04301050115690712
2017-02-04,0.04301711205471789
2017-02-05,0.04302372295252867
2017-02-06,0.04303033385033944
2017-02-07,0.04303694474815022
2017-02-08,0.043043555645961
2017-02-09,0.04305016654377177
2017-02-10,0.043056777441582546
2017-02-11,0.04306338833939332
2017-02-12,0.0430699992372041
2017-02-13,0.043076610135014876
2017-02-14,0.04308322103282565
2017-02-15,0.043089831930636424
2017-02-16,0.043096442828447205
2017-02-17,0.04310305372625798
2017-02-18,0.043109664624068754
2017-02-19,0.04311627552187953
2017-02-20,0.0431228864196903
2017-02-21,0.043129497317501084
2017-02-22,0.04313610821531186
2017-02-23,0.04314271911312263
2017-02-24,0.04314933001093341
2017-02-25,0.04315594090874418
2017-02-26,0.04316255180655496
2017-02-27,0.043169162704365736
2017-02-28,0.04317577360217651
2017-03-01,0.043182384499987285
2017-03-02,0.04318899539779806
2017-03-03,0.04319560629560884
2017-03-04,0.043202217193419615
2017-03-05,0.04320882809123039
2017-03-06,0.04321543898904116
2017-03-07,0.043222049886851945
2017-03-08,0.04322866078466272
2017-03-09,0.04323527168247349
2017-03-10,0.04324188258028427
2017-03-11,0.04324849347809504
2017-03-12,0.04325510437590582
2017-03-13,0.0432617152737166
2017-03-14,0.04326832617152737
2017-03-15,0.043274937069338146
2017-03-16,0.04328154796714892
2017-03-17,0.0432881588649597
2017-03-18,0.043294769762770476
2017-03-19,0.04330138066058125
2017-03-20,0.043307991558392024
2017-03-21,0.043314602456202805
2017-03-22,0.04332121335401358
2017-03-23,0.043327824251824354
2017-03-24,0.04333443514963513
2017-03-25,0.0433410460474459
2017-03-26,0.043347656945256684
2017-03-27,0.04335426784306746
2017-03-28,0.04336087874087823
2017-03-29,0.04336748963868901
2017-03-30,0.04337410053649978
2017-03-31,0.04338071143431056
2017-04-01,0.043387322332121336
2017-04-02,0.04339393322993211
2017-04-03,0.043400544127742885
2017-04-04,0.04340715502555366
2017-04-05,0.04341376592336444
2017-04-06,0.043420376821175215
2017-04-07,0.04342698771898599
2017-04-08,0.04343359861679676
2017-04-09,0.043440209514607545
2017-04-10,0.04344682041241832
2017-04-11,0.04345343131022909
2017-04-12,0.04346004220803987
2017-04-13,0.04346665310585064
2017-04-14,0.04347326400366142
2017-04-15,0.0434798749014722
2017-04-16,0.04348648579928297
2017-04-17,0.043493096697093746
2017-04-18,0.04349970759490452
2017-04-19,0.0435063184927153
2017-04-20,0.043512929390526076
2017-04-21,0.04351954028833685
2017-04-22,0.043526151186147624
2017-04-23,0.043532762083958405
2017-04-24,0.04353937298176918
2017-04-25,0.043545983879579954
2017-04-26,0.04355259477739073
2017-04-27,0.0435592056752015
2017-04-28,0.043565816573012284
2017-04-29,0.04357242747082306
2017-04-30,0.04357903836863383
2017-05-01,0.04358564926644461
2017-05-02,0.04359226016425538
2017-05-03,0.04359887106206616
2017-05-04,0.043605481959876936
2017-05-05,0.04361209285768771
2017-05-06,0.043618703755498485
2017-05-07,0.043625314653309266
2017-05-08,0.04363192555112004
2017-05-09,0.043638536448930815
2017-05-10,0.04364514734674159
2017-05-11,0.04365175824455236
2017-05-12,0.043658369142363145
2017-05-13,0.04366498004017392
2017-05-14,0.04367159093798469
2017-05-15,0.04367820183579547
2017-05-16,0.04368481273360624
2017-05-17,0.04369142363141702
2017-05-18,0.0436980345292278
2017-05-19,0.04370464542703857
2017-05-20,0.043711256324849346
2017-05-21,0.04371786722266012
2017-05-22,0.0437244781204709
2017-05-23,0.043731089018281676
2017-05-24,0.04373769991609245
2017-05-25,0.043744310813903224
2017-05-26,0.043750921711714005
2017-05-27,0.04375753260952478
2017-05-28,0.043764143507335554
2017-05-29,0.04377075440514633
2017-05-30,0.0437773653029571
2017-05-31,0.043783976200767884
2017-06-01,0.04379058709857866
2017-06-02,0.04379719799638943
2017-06-03,0.04380380889420021
2017-06-04,0.04381041979201098
2017-06-05,0.04381703068982176
2017-06-06,0.043823641587632536
2017-06-07,0.04383025248544331
2017-06-08,0.043836863383254085
2017-06-09,0.043843474281064866
2017-06-10,0.04385008517887564
2017-06-11,0.043856696076686415
2017-06-12,0.04386330697449719
2017-06-13,0.04386991787230796
2017-06-14,0.043876528770118745
2017-06-15,0.04388313966792952
2017-06-16,0.04388975056574029
2017-06-17,0.04389636146355107
2017-06-18,0.04390297236136184
2017-06-19,0.04390958325917262
2017-06-20,0.0439161941569834
2017-06-21,0.04392280505479417
2017-06-22,0.043929415952604946
2017-06-23,0.04393602685041573
2017-06-24,0.0439426377482265
2017-06-25,0.043949248646037276
2017-06-26,0.04395585954384805
2017-06-27,0.043962470441658824
2017-06-28,0.043969081339469605
2017-06-29,0.04397569223728038
2017-06-30,0.043982303135091154
2017-07-01,0.04398891403290193
2017-07-02,0.0439955249307127
2017-07-03,0.044002135828523484
2017-07-04,0.04400874672633426
2017-07-05,0.04401535762414503
2017-07-06,0.04402196852195581
2017-07-07,0.04402857941976658
2017-07-08,0.04403519031757736
2017-07-09,0.044041801215388136
2017-07-10,0.04404841211319891
2017-07-11,0.044055023011009685
2017-07-12,0.044061633908820466
2017-07-13,0.04406824480663124
2017-07-14,0.044074855704442015
2017-07-15,0.04408146660225279
2017-07-16,0.04408807750006356
2017-07-17,0.044094688397874345
2017-07-18,0.04410129929568512
2017-07-19,0.04410791019349589
2017-07-20,0.04411452109130667
2017-07-21,0.04412113198911744
2017-07-22,0.04412774288692822
2017-07-23,0.044134353784739
2017-07-24,0.04414096468254977
2017-07-25,0.044147575580360546
2017-07-26,0.04415418647817133
2017-07-27,0.0441607973759821
2017-07-28,0.044167408273792876
2017-07-29,0.04417401917160365
2017-07-30,0.044180630069414424
2017-07-31,0.044187240967225205
2017-08-01,0.04419385186503598
2017-08-02,0.044200462762846754
2017-08-03,0.04420707366065753
2017-08-04,0.0442136845584683
2017-08-05,0.044220295456279084
2017-08-06,0.04422690635408986
2017-08-07,0.04423351725190063
2017-08-08,0.04424012814971141
2017-08-09,0.04424673904752219
2017-08-10,0.04425334994533296
2017-08-11,0.044259960843143736
2017-08-12,0.04426657174095451
2017-08-13,0.044273182638765285
2017-08-14,0.044279793536576066
2017-08-15,0.04428640443438684
2017-08-16,0.044293015332197615
2017-08-17,0.04429962623000839
2017-08-18,0.04430623712781916
2017-08-19,0.044312848025629945
2017-08-20,0.04431945892344072
2017-08-21,0.04432606982125149
2017-08-22,0.04433268071906227
2017-08-23,0.04433929161687304
2017-08-24,0.04434590251468382
2017-08-25,0.0443525134124946
2017-08-26,0.04435912431030537
2017-08-27,0.044365735208116146
2017-08-28,0.04437234610592693
2017-08-29,0.0443789570037377
2017-08-30,0.044385567901548476
2017-08-31,0.04439217879935925
2017-09-01,0.044398789697170024
2017-09-02,0.044405400594980805
2017-09-03,0.04441201149279158
2017-09-04,0.044418622390602354
2017-09-05,0.04442523328841313
2017-09-06,0.0444318441862239
2017-09-07,0.044438455084034684
2017-09-08,0.04444506598184546
2017-09-09,0.04445167687965623
2017-09-10,0.04445828777746701
2017-09-11,0.04446489867527779
2017-09-12,0.04447150957308856
2017-09-13,0.044478120470899336
2017-09-14,0.04448473136871011
2017-09-15,0.044491342266520885
2017-09-16,0.044497953164331666
2017-09-17,0.04450456406214244
2017-09-18,0.044511174959953215
2017-09-19,0.04451778585776399
2017-09-20,0.04452439675557476
2017-09-21,0.044531007653385545
2017-09-22,0.04453761855119632
2017-09-23,0.04454422944900709
2017-09-24,0.04455084034681787
2017-09-25,0.04455745124462864
2017-09-26,0.04456406214243942
2017-09-27,0.0445706730402502
2017-09-28,0.04457728393806097
2017-09-29,0.044583894835871746
2017-09-30,0.04459050573368253
2017-10-01,0.0445971166314933
2017-10-02,0.044603727529304076
2017-10-03,0.04461033842711485
2017-10-04,0.044616949324925624
2017-10-05,0.044623560222736405
2017-10-06,0.04463017112054718
2017-10-07,0.044636782018357954
2017-10-08,0.04464339291616873
2017-10-09,0.0446500038139795
2017-10-10,0.044656614711790284
2017-10-11,0.04466322560960106
2017-10-12,0.04466983650741183
2017-10-13,0.04467644740522261
2017-10-14,0.04468305830303339
2017-10-15,0.04468966920084416
2017-10-16,0.044696280098654936
2017-10-17,0.04470289099646571
2017-10-18,0.044709501894276485
2017-10-19,0.044716112792087266
2017-10-20,0.04472272368989804
2017-10-21,0.044729334587708815
2017-10-22,0.04473594548551959
2017-10-23,0.04474255638333036
2017-10-24,0.044749167281141145
2017-10-25,0.04475577817895192
2017-10-26,0.04476238907676269
2017-10-27,0.04476899997457347
2017-10-28,0.04477561087238425
2017-10-29,0.04478222177019502
2017-10-30,0.0447888326680058
2017-10-31,0.04479544356581657
2017-11-01,0.044802054463627346
2017-11-02,0.04480866536143813
2017-11-03,0.0448152762592489
2017-11-04,0.044821887157059676
2017-11-05,0.04482849805487045
2017-11-06,0.044835108952681224
2017-11-07,0.044841719850492005
2017-11-08,0.04484833074830278
2017-11-09,0.044854941646113554
2017-11-10,0.04486155254392433
2017-11-11,0.0448681634417351
2017-11-12,0.044874774339545884
2017-11-13,0.04488138523735666
2017-11-14,0.04488799613516743
2017-11-15,0.04489460703297821
2017-11-16,0.04490121793078899
2017-11-17,0.04490782882859976
2017-11-18,0.044914439726410536
2017-11-19,0.04492105062422131
2017-11-20,0.044927661522032085
2017-11-21,0.044934272419842866
2017-11-22,0.04494088331765364
2017-11-23,0.044947494215464415
2017-11-24,0.04495410511327519
2017-11-25,0.04496071601108596
2017-11-26,0.044967326908896744
2017-11-27,0.04497393780670752
2017-11-28,0.04498054870451829
2017-11-29,0.04498715960232907
2017-11-30,0.04499377050013985
2017-12-01,0.04500038139795062
2017-12-02,0.0450069922957614
2017-12-03,0.04501360319357217
2017-12-04,0.045020214091382946
2017-12-05,0.04502682498919373
2017-12-06,0.0450334358870045
2017-12-07,0.045040046784815276
2017-12-08,0.04504665768262605
2017-12-09,0.045053268580436824
2017-12-10,0.045059879478247605
2017-12-11,0.04506649037605838
2017-12-12,0.045073101273869154
2017-12-13,0.04507971217167993
2017-12-14,0.04508632306949071
2017-12-15,0.045092933967301484
2017-12-16,0.04509954486511226
2017-12-17,0.04510615576292303
2017-12-18,0.04511276666073381
2017-12-19,0.04511937755854459
2017-12-20,0.04512598845635536
2017-12-21,0.045132599354166136
2017-12-22,0.04513921025197691
2017-12-23,0.045145821149787685
2017-12-24,0.045152432047598466
2017-12-25,0.04515904294540924
2017-12-26,0.045165653843220015
2017-12-27,0.04517226474103079
2017-12-28,0.04517887563884156
2017-12-29,0.045185486536652344
2017-12-30,0.04519209743446312
2017-12-31,0.04519870833227389
2018-01-01,0.04520531923008467
2018-01-02,0.04521193012789545
2018-01-03,0.04521854102570622
2018-01-04,0.045225151923517
2018-01-05,0.04523176282132777
2018-01-06,0.045238373719138546
2018-01-07,0.04524498461694933
2018-01-08,0.0452515955147601
2018-01-09,0.045258206412570876
2018-01-10,0.04526481731038165
2018-01-11,0.045271428208192424
2018-01-12,0.045278039106003205
2018-01-13,0.04528465000381398
2018-01-14,0.045291260901624754
2018-01-15,0.04529787179943553
2018-01-16,0.04530448269724631
2018-01-17,0.045311093595057084
2018-01-18,0.04531770449286786
2018-01-19,0.04532431539067863
2018-01-20,0.045330926288489407
2018-01-21,0.04533753718630019
2018-01-22,0.04534414808411096
2018-01-23,0.045350758981921736
2018-01-24,0.04535736987973251
2018-01-25,0.045363980777543285
2018-01-26,0.045370591675354066
2018-01-27,0.04537720257316484
2018-01-28,0.045383813470975615
2018-01-29,0.04539042436878639
2018-01-30,0.04539703526659717
2018-01-31,0.045403646164407944
2018-02-01,0.04541025706221872
2018-02-02,0.04541686796002949
2018-02-03,0.04542347885784027
2018-02-04,0.04543008975565105
2018-02-05,0.04543670065346182
2018-02-06,0.0454433115512726
2018-02-07,0.04544992244908337
2018-02-08,0.045456533346894146
2018-02-09,0.04546314424470493
2018-02-10,0.0454697551425157
2018-02-11,0.045476366040326476
2018-02-12,0.04548297693813725
2018-02-13,0.045489587835948024
2018-02-14,0.045496198733758805
2018-02-15,0.04550280963156958
2018-02-16,0.045509420529380354
2018-02-17,0.04551603142719113
2018-02-18,0.04552264232500191
2018-02-19,0.045529253222812684
2018-02-20,0.04553586412062346
2018-02-21,0.04554247501843423
2018-02-22,0.045549085916245007
2018-02-23,0.04555569681405579
2018-02-24,0.04556230771186656
2018-02-25,0.045568918609677336
2018-02-26,0.04557552950748811
2018-02-27,0.045582140405298885
2018-02-28,0.045588751303109666
2018-03-01,0.04559536220092044
2018-03-02,0.045601973098731215
2018-03-03,0.04560858399654199
2018-03-04,0.04561519489435277
2018-03-05,0.045621805792163544
2018-03-06,0.04562841668997432
2018-03-07,0.04563502758778509
2018-03-08,0.04564163848559587
2018-03-09,0.04564824938340665
2018-03-10,0.04565486028121742
2018-03-11,0.0456614711790282
2018-03-12,0.04566808207683897
2018-03-13,0.045674692974649746
2018-03-14,0.04568130387246053
2018-03-15,0.0456879147702713
2018-03-16,0.045694525668082075
2018-03-17,0.04570113656589285
2018-03-18,0.045707747463703624
2018-03-19,0.045714358361514405
2018-03-20,0.04572096925932518
2018-03-21,0.045727580157135954
2018-03-22,0.04573419105494673
2018-03-23,0.04574080195275751
2018-03-24,0.045747412850568284
2018-03-25,0.04575402374837906
2018-03-26,0.04576063464618983
2018-03-27,0.045767245544000607
2018-03-28,0.04577385644181139
2018-03-29,0.04578046733962216
2018-03-30,0.045787078237432936
2018-03-31,0.04579368913524371
2018-04-01,0.045800300033054485
2018-04-02,0.045806910930865266
2018-04-03,0.04581352182867604
2018-04-04,0.045820132726486815
2018-04-05,0.04582674362429759
2018-04-06,0.04583335452210837
2018-04-07,0.045839965419919144
2018-04-08,0.04584657631772992
2018-04-09,0.04585318721554069
2018-04-10,0.04585979811335147
2018-04-11,0.04586640901116225
2018-04-12,0.04587301990897302
2018-04-13,0.0458796308067838
2018-04-14,0.04588624170459457
2018-04-15,0.045892852602405346
2018-04-16,0.04589946350021613
2018-04-17,0.0459060743980269
2018-04-18,0.045912685295837675
2018-04-19,0.04591929619364845
2018-04-20,0.04592590709145923
2018-04-21,0.045932517989270005
2018-04-22,0.04593912888708078
2018-04-23,0.045945739784891554
2018-04-24,0.04595235068270233
2018-04-25,0.04595896158051311
2018-04-26,0.045965572478323884
2018-04-27,0.04597218337613466
2018-04-28,0.04597879427394543
2018-04-29,0.045985405171756207
2018-04-30,0.04599201606956699
2018-05-01,0.04599862696737776
2018-05-02,0.046005237865188536
2018-05-03,0.04601184876299931
2018-05-04,0.046018459660810085
2018-05-05,0.046025070558620866
2018-05-06,0.04603168145643164
2018-05-07,0.046038292354242415
2018-05-08,0.04604490325205319
2018-05-09,0.04605151414986397
2018-05-10,0.046058125047674744
2018-05-11,0.04606473594548552
